player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,year,pid,Rec,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,ht
Deshaun Thomas,Ohio St.,B10,37,88.1,114.3,27,50.7,55.17,5.8,14,8.6,9.1,0.10771574776730465,0.12910610902606018,0.834,0.14362099702307285,0.28647805257261877,0.501,0.0550037860939428,0.15966376796713952,0.344,1,0.9,28.9,Jr,5.96636,132.669,1.7,2013,18055,96.4,0.92308236,0.07181049851153642,0.10160421597908878,0.07181049851153642,0.18716566101411092,0.7068,0.3837,0.008403356208796816,0.008403356208796816,1,96.2845,90.847,0.0032766901288372014,206.442,5.63546,5.77014,-0.134678,7.96119,35.3784,7.60253,0.358663,1.7027,4.2432,5.9459,1.2973,0.5135,0.2973,19.8108,Wing F,79
Carrick Felix,Arizona St.,P12,35,86.7,110.3,20.7,56.9,58.61,7.1,18.5,9.6,16.1,0.06558707108788303,0.09878546509533001,0.664,0.11093121900049353,0.1935223455556055,0.573,0.042105280204566886,0.11255065285451533,0.374,3.2,2.4,32.3,Sr,3.65829,114.315,3.4,2013,18207,NA,0.8143,0.09068829582522099,0.1392713114458751,0.020242923175272542,0.054251034109730416,0.6512,0.3731,0.027530375518370658,0.030769243226414264,0.8947,95.093,92.0928,0.00329330497704655,261.508,5.94911,3.48269,2.46643,5.61637,35.2857,3.74718,1.86919,2.0857,6.0571,8.1429,1.6286,1.4286,1.1143,14.6,Wing F,78
Victor Oladipo,Indiana,B10,36,70.4,122.7,22.6,64.8,67.12,11.7,14,15.2,21.1,0.09500493437999388,0.12732620071545572,0.746,0.1488737116057636,0.2311460259142119,0.644,0.029382969395874398,0.0666013972973153,0.441,2.8,4.6,42.8,Jr,4.92927,134.339,3.5,2013,18513,73,0.90244967,0.12438790377586828,0.178256681001638,0.02448580782989533,0.05288934491257391,0.6978,0.463,0.034280130961853464,0.035259563275049276,0.9722,85.8364,81.39,0.004261049661527782,246.196,15.2772,8.79828,6.47896,14.3486,28.3611,8.76043,5.58813,2.5833,3.75,6.3333,2.0556,2.1667,0.7778,13.6389,Wing G,77
Gorgui Dieng,Louisville,BE,33,63.1,112.6,18.2,53.4,56.23,12.9,22.1,12.3,18.9,0.07115011827001508,0.10916182529098205,0.652,0.12183239429797103,0.22807024212580176,0.534,0,0,0,9.4,2.6,47.9,Jr,3.55453,117.475,3.3,2013,18642,91.6,1.11863081,0.06920079996124755,0.1013645520559119,0.052631594336723486,0.12670569006988988,0.6827,0.4154,0.02241716055082667,0.025341138013977974,0.8846,81.001,76.177,0.005131658420562891,252.025,13.4759,3.72605,9.74983,10.437,31.0909,4.59809,5.83893,3.4242,5.9697,9.3939,2,1.3333,2.5152,9.7879,C,83
Allen Crabbe,California,P12,33,90.2,108.7,25.4,52.8,56.83,3.3,14.8,16.2,16.4,0.09456072484728653,0.11631805976790112,0.813,0.12635990665433863,0.23765704297902102,0.532,0.0535565167276667,0.15397498559204179,0.348,1.9,1.9,29.7,Jr,4.89605,123.015,2.3,2013,18663,87,1.04818706,0.05104605500605733,0.07615067222215109,0.0753138516482813,0.1615063707568699,0.6703,0.4663,0.011715488034177091,0.013389129181916676,0.875,96.3071,92.3083,0.0035192823962323662,221.672,6.67658,4.50198,2.17461,7.75047,36.2121,5.72903,2.02144,1,5.0606,6.0606,2.6364,1.1212,0.697,18.3939,Wing G,78
Tony Snell,New Mexico,MWC,35,77.5,105,22,51.6,56.23,1.6,8.1,22.4,18.5,0.07868245317250395,0.09332104911157446,0.843,0.07319297969535252,0.16193946757596744,0.452,0.05855438375628202,0.15004560837547268,0.39,1.9,1.6,29.9,Jr,3.09291,112.65,1.7,2013,19313,19.6,1.40280001,0.0283622796319491,0.051235085786746765,0.04483070006340342,0.1107043817892207,0.5536,0.405,0.007319297969535252,0.009149122461919065,0.8,97.3769,93.548,0.0031850931517903463,174.245,4.17125,2.93837,1.23289,5.51475,31.2286,3.9188,1.59595,0.4,2.2286,2.6286,2.8857,0.8286,0.4857,12.5143,Scoring PG,79
Alex Len,Maryland,ACC,38,65.8,112.7,22.6,53.5,56.97,13.2,19.3,7.8,15.6,0.1045814858100852,0.15239016503755273,0.686,0.1713144338984253,0.31474047158082785,0.544,9.9601415057224e-4,0.00796811320457792,0.125,8,0.5,47.2,So,3.19146,118.829,4,2013,19499,NA,0.61669517,0.12649379712267447,0.17330646219956977,0.0448206367757508,0.14143400938125808,0.7299,0.3169,0.06673294808834009,0.07071700469062904,0.9437,91.861,88.507,0.003403709037175033,214.642,6.95255,2.39556,4.557,6.1296,26.4211,3.33837,2.79123,2.8684,4.9737,7.8421,0.9737,0.2105,2.0526,11.8947,C,85
Otto Porter,Georgetown,BE,31,84.4,118.8,23.4,54.1,59,6.7,19,18.5,11.7,0.11121238730971857,0.14311758039037553,0.777,0.11394711814520345,0.22607108240008364,0.504,0.03919780864194999,0.09298084840648602,0.422,3,3.3,44.9,So,5.67299,130.848,2.2,2013,19628,94,1.78728317,0.054694616709697656,0.08021877117422323,0.0592525014355058,0.14676388817102204,0.6818,0.4037,0.007292615561293021,0.007292615561293021,1,84.1473,79.8442,0.005073864624077974,240.544,12.4131,6.48729,5.92584,13.0999,35.3871,8.03978,5.06012,1.7742,5.7097,7.4839,2.7097,1.8387,0.9032,16.1613,Wing F,80
James Ennis,Long Beach St.,BW,31,83.5,111,24,55.9,61.02,6.3,15.5,14.2,21,0.10587112154380114,0.12415795162863952,0.853,0.10972098050903027,0.19056801877884205,0.576,0.051010631289286006,0.1424447817134779,0.358,4.1,3.1,37.3,Sr,3.91688,117.718,2.7,2013,19743,NA,0.74155343,0.08277196775242635,0.11068344525033756,0.026949012756603927,0.0798845735285045,0.7478,0.3373,0.025986548015296644,0.02791147749791121,0.931,101.415,100.029,0.002884718571941015,220.934,6.09608,3.83465,2.26142,7.1333,33.5161,5.67647,1.45683,1.8065,4.6452,6.4516,2.129,1.7419,1.2903,16.0323,Wing F,79
Tony Mitchell,North Texas,SB,30,80.9,98.2,22.9,48.2,52.27,8.5,20.4,5.2,19.7,0.0986774174187005,0.14750747964651104,0.669,0.10885034704949435,0.21566610817282994,0.505,0.028484202966222824,0.0986774174187005,0.289,8.4,1.8,46.9,So,1.91288,100.938,3.6,2013,20151,97,0.29331999,0.08138343704635093,0.1047811751971768,0.027466910003143438,0.11088493297565313,0.7767,0.2477,0.034587960744699144,0.03662254667085792,0.9444,95.1947,97.5923,0.003234259171659032,223.734,2.46772,-0.43196,2.89968,2.53077,32.7667,1.20283,1.32794,2.4667,6.0333,8.5,0.7333,1,2.7333,13.1667,PF/C,80
Romero Osby,Oklahoma,B12,32,70.7,121.6,25.4,53.9,60.38,8.2,19.5,10.2,10.8,0.16885964912280702,0.21271929824561403,0.794,0.18092105263157895,0.3442982456140351,0.525,0.009868421052631578,0.01864035087719298,0.529,3.2,1.3,58.6,Sr,5.0899,135.774,3.4,2013,20669,90.2,0.95238095,0.10416666666666667,0.15570175438596492,0.07675438596491228,0.1875,0.669,0.4094,0.021929824561403508,0.023026315789473683,0.9524,96.4563,92.396,0.0036053399122807014,182.125,7.58078,5.63328,1.9475,9.39552,28.5,7.67507,1.72045,2.0625,4.9688,7.0312,1.25,0.625,0.8438,15.9688,PF/C,80
Shane Larkin,Miami FL,ACC,36,90.7,117.2,21.8,56.9,59.97,1.6,10.4,26.1,17.9,0.06636149532128575,0.08543089052855177,0.777,0.08695644214513305,0.16170847135761585,0.538,0.052631530772054215,0.12967188740940894,0.406,0.3,3.4,29.3,So,5.12613,124.61,1.8,2013,20694,76.8,2,0.051105979155472936,0.08695644214513305,0.03585046298966012,0.07475202921248279,0.5877,0.4796,7.627758082906408e-4,0.0015255516165812817,0.5,94.4082,89.0169,0.003543185162607022,239.198,9.1676,6.45891,2.70868,8.54247,36.4167,5.09768,3.44479,0.4722,3.3611,3.8333,4.5556,1.9722,0.1111,14.5,Scoring PG,71
Kentavious Caldwell-Pope,Georgia,SEC,32,83.5,112.7,27.2,53,57.91,4.3,19.7,16.8,13.8,0.12430939226519337,0.15561694290976058,0.799,0.09392265193370165,0.1887661141804788,0.498,0.07734806629834254,0.20718232044198895,0.373,1.9,3.8,39.3,So,5.12839,128.133,2.6,2013,21152,97.8,0.90625,0.058011049723756904,0.086556169429097607,0.03591160220994475,0.10313075506445672,0.6702,0.3482,0.013812154696132596,0.014732965009208104,0.9375,89.8474,87.0285,0.004150690607734806,245.772,10.4573,7.10835,3.34899,12.3303,33.9375,8.44938,3.88088,1.1562,5.9062,7.0625,1.8125,2.0312,0.5312,18.4688,Wing G,77
Trey Burke,Michigan,B10,38,87.6,121.4,28.9,52.9,56.85,1.8,8.9,37.4,13.1,0.09814136609510227,0.12193321242118765,0.805,0.13085515479346968,0.26022331919155905,0.503,0.05501864462907248,0.14349457315420255,0.383,1.6,2.8,30.2,So,7.31804,144.075,2.1,2013,21380,81.6,3.11109036,0.0498141782452413,0.07806699575746771,0.08104097654822838,0.18289981863178148,0.6381,0.4431,0.0066914567792115175,0.0066914567792115175,1,98.2568,92.27,0.0030412894110075656,235.865,11.2633,9.55955,1.70372,12.2776,35.3947,9.22369,3.05393,0.5263,2.6842,3.2105,6.6316,1.6053,0.5263,18.5789,Pure PG,72
P.J. Hairston,North Carolina,ACC,33,56.2,119.8,25.2,55.1,58.47,8.5,11.3,10.6,10.7,0.10886073193399193,0.1405062935427105,0.775,0.08734175004006328,0.17974678993752155,0.486,0.11012655439834067,0.27848094215672353,0.395,1.8,2.8,30.7,So,4.19843,134.445,3.1,2013,22782,97.6,1.10525399,0.04430378625220602,0.07468352539657586,0.04303796378785727,0.1050632645409457,0.5932,0.4096,0.01139240217913869,0.016455692036533662,0.6923,96.5317,92.4929,0.0035132016422274328,157.897,10.2878,8.81885,1.46891,11.7145,23.9394,9.97979,1.73473,1.9697,2.4545,4.4242,1.2727,1.2121,0.4242,14.697,Wing G,78
Pierre Jackson,Baylor,B12,36,86.3,114.3,30.6,51.4,57.42,2.2,9.6,41.5,18.6,0.15335453459774145,0.19169316824717683,0.8,0.10223635639849431,0.2084663204688048,0.49,0.07028749502396484,0.19568677591899303,0.359,0,2.5,47.4,Sr,6.20243,135.657,2.6,2013,23090,NA,2.09014725,0.06709260888651189,0.10862612867340021,0.03514374751198242,0.10063891332976783,0.6176,0.3492,0.003194886137452947,0.003194886137452947,1,99.797,95.441,0.002916020500945367,214.001,8.91995,8.65576,0.264188,9.85462,34.7778,8.36336,1.49126,0.6667,3.0833,3.75,7.0833,1.5,0,19.7778,Pure PG,70
Michael Carter-Williams,Syracuse,BE,40,87.5,102.6,24.4,43.8,49.13,4,11.1,40.2,24.1,0.09161931818181818,0.13210227272727273,0.694,0.08522727272727272,0.19460227272727273,0.438,0.024857954545454544,0.08522727272727272,0.292,1.7,4.8,47.2,So,3.78583,115.092,2.6,2013,23112,95,2.14705882,0.061079545454545456,0.10369318181818182,0.024147727272727272,0.08948863636363637,0.589,0.2698,0.014204545454545454,0.017045454545454544,0.8333,86.8313,82.318,0.0037575781250000005,299.662,9.12808,4.84479,4.28329,8.82116,35.2,3.95766,4.86349,1.275,3.6,4.875,7.3,2.775,0.475,11.85,Pure PG,78
Cody Zeller,Indiana,B10,36,73.3,119.4,26.5,56.2,62.26,12.4,18.7,9.4,17.1,0.18438368061435137,0.2436498636689643,0.757,0.18720587980742817,0.3311380386543453,0.565,0,0.001881466128717871,0,4.4,2.1,73.2,So,5.4152,137.122,3,2013,24010,98.2,0.58026669,0.1401692265894814,0.22389446931742665,0.047036653217946776,0.10818430240127759,0.6261,0.4348,0.05268105160410039,0.05738471692589507,0.918,88.1328,83.5675,0.004052602782613146,237.616,9.61322,5.41262,4.2006,10.0009,29.5278,6.89924,3.10171,2.8333,5.2222,8.0556,1.3056,1.0278,1.25,16.5,C,84
Ben McLemore,Kansas,B12,37,79.1,118.7,22,58.6,63.26,5,12.3,12.6,17.2,0.10075563366729348,0.11586897871738751,0.87,0.10495378507009738,0.18975644340673606,0.553,0.06129301048093687,0.14609566881757555,0.42,2.2,1.8,34.5,Fr,4.65665,126.298,2.3,2013,24760,92.4,0.94805635,0.07556672525047012,0.10579341535065816,0.029387059819627265,0.0839630280560779,0.7143,0.35,0.036943732344674275,0.03778336262523506,0.9778,92.3885,87.3941,0.003551585708955262,216.163,8.47939,5.6772,2.80219,9.50053,32.1892,6.59953,2.901,1.2703,3.9189,5.1892,1.973,1,0.6757,15.9189,Wing G,77
Arsalan Kazemi,Oregon,P12,35,67.5,118.3,16.4,59.5,62.66,11.5,29,9.2,18.1,0.10039360197480121,0.1486219009626959,0.675,0.1112203629720837,0.1860234389533081,0.598,0,9.84250999752953e-4,0,2.4,4.1,79.5,Sr,3.36398,117.896,2.6,2013,25005,NA,0.92306656,0.10531485697356598,0.16633841895824905,0.005905505998517718,0.01968501999505906,0.6331,0.3,0.03641728699085926,0.037401537990612216,0.9737,82.3058,79.3636,0.004533174672072173,271.713,10.4199,3.66367,6.75626,9.97505,29.0286,4.88872,5.08632,2.8,7.2,10,1.3714,2.0286,0.6571,9.3714,PF/C,79
Anthony Bennett,UNLV,MWC,34,67.8,112.8,25.7,57.5,60.36,9.9,21.3,8.2,15.3,0.1263498647192517,0.1814254467763614,0.696,0.16846648629233557,0.29265652426424965,0.576,0.03887688145207744,0.10151185712486888,0.383,4.3,1.5,46,Fr,3.86174,124.916,3.4,2013,25132,99,0.49209348,0.10799133736688178,0.1511878723136345,0.060475148925453796,0.1393088252032775,0.7143,0.4341,0.057235408804447344,0.06263497567279143,0.9138,89.4038,85.8106,0.004076878169140785,202.924,6.61092,3.58896,3.02196,8.18951,27.2353,5.93445,2.25506,2.3824,5.5882,7.9706,0.9118,0.7059,1.1765,15.7941,Stretch 4,80
Shabazz Muhammad,UCLA,P12,32,69.5,107.1,28.2,48.7,52.82,9.9,8.5,5.8,10.5,0.12968570668983717,0.18237052503258352,0.711,0.16413347252932517,0.35460935423002354,0.463,0.040526783340574114,0.1073959758525214,0.377,0.4,1.3,39.5,Fr,4.37267,125.238,2.1,2013,26310,99.8,0.52942655,0.08004039709763389,0.12563302835577977,0.08307990584817694,0.22897632587424377,0.6371,0.3628,0.02431607000434447,0.026342409171373177,0.9231,103.412,98.5396,0.002932923310357349,147.485,1.84634,3.93685,-2.09052,3.7998,30.8438,5.4274,-1.6276,2.7188,2.5,5.2188,0.8438,0.7188,0.125,17.875,Wing F,78
Grant Jerrett,Arizona,P12,34,43.1,114.3,14.7,51.3,53.51,7.6,16.4,5.7,12.8,0.029703019311913055,0.03630369027011596,0.818,0.05115519992607248,0.1237625804663044,0.413,0.05280536766562321,0.1303632514245073,0.405,5.8,1.6,14.3,Fr,1.64436,110.589,2.9,2013,26323,98.4,0.94738727,0.029703019311913055,0.046204696707420306,0.02145218061415943,0.07755788375888409,0.6429,0.2766,0.013201341916405802,0.014851509655956528,0.8889,93.2731,89.2341,0.0037287520276436097,122.255,7.05192,2.96676,4.08516,5.78297,17.8235,3.28212,2.50085,1.0882,2.5,3.5882,0.5294,0.4706,0.9706,5.1765,PF/C,82
Steven Adams,Pittsburgh,BE,32,56.1,109.7,18,57.1,55.46,15.3,19.1,5.4,16.9,0.04138860643761055,0.09345814356879802,0.443,0.13351163366971144,0.23364535892199503,0.571,0,0,0,11.2,1.9,40,Fr,2.11474,110.145,2.8,2013,26892,99.2,0.57140248,0.11348488861925474,0.17223000743392777,0.020026745050456717,0.06141535148806727,0.6589,0.3261,0.03871837376421632,0.04405883911100478,0.8788,86.5013,83.1502,0.004600156689253275,158.07,9.76937,2.06394,7.70544,7.0935,23.4062,3.36616,3.72734,2.8125,3.5312,6.3438,0.625,0.6562,2.0312,7.2188,C,84
Nerlens Noel,Kentucky,SEC,24,57.5,109,18.2,59,58.26,10.4,22.3,9.5,19.1,0.0718954248366013,0.13594771241830064,0.529,0.12810457516339868,0.2169934640522876,0.59,0,0,0,13.2,3.9,62.7,Fr,2.77634,109.136,3.2,2013,26923,100,0.84442666,0.09934640522875816,0.12941176470588237,0.02875816993464052,0.08758169934640522,0.7677,0.3284,0.06274509803921569,0.06535947712418301,0.96,81.3956,78.8597,0.0067665490196078424,227.307,12.8608,2.47414,10.3866,11.0895,31.875,3.95391,7.13561,2.7083,6.75,9.4583,1.5833,2.0833,4.4167,10.4583,C,82
Archie Goodwin,Kentucky,SEC,33,78.8,96.9,27.2,46.4,50.91,5.6,10.4,16.8,21,0.12881669555977437,0.20228992191609013,0.637,0.13358768428421047,0.2795799392519548,0.478,0.0162213616630827,0.06106865567278193,0.266,1.4,2.1,59.4,Fr,2.79571,109.466,3.7,2013,27246,97.2,0.8712997,0.10114496095804507,0.1679388031001503,0.0324427233261654,0.11068693840691725,0.6023,0.2931,0.02385494362218044,0.028625932346616527,0.8333,97.7351,94.5801,0.0032689574282767724,179.703,0.778603,0.781192,-0.00258988,0.958423,31.7576,0.684581,0.273842,1.4545,3.1515,4.6061,2.6667,1.0909,0.4545,14.1212,Wing G,76
Colton Iverson,Colorado St.,MWC,33,74.7,114.1,24.5,58.9,59.58,13.2,26.4,10,17.2,0.12525252525252525,0.21414141414141413,0.585,0.1707070707070707,0.2898989898989899,0.589,0,0,0,2.8,0.9,73.9,Sr,4.36151,125.96,3.6,2013,28225,76.8,0.65670101,0.12424242424242424,0.1787878787878788,0.04040404040404041,0.09797979797979799,0.6949,0.4124,0.048484848484848485,0.049494949494949494,0.9796,96.4785,93.3232,0.003412969696969697,198.862,6.29975,4.48365,1.8161,7.22449,30,6.11844,1.10605,3.3636,6.5152,9.8788,1.3333,0.4545,0.697,14,C,82
Doug McDermott,Creighton,BE,35,84.4,124.4,32.8,60.3,64.43,6.4,17.8,11.5,9.8,0.15071953761278037,0.17442822892265591,0.864,0.1981369202325315,0.34970319682066453,0.567,0.08128694163385906,0.18120214072547752,0.449,0.5,0.4,32.9,Sr,7.47014,151.483,2.3,2014,14955,69.2,0.88709499,0.13463149708107908,0.19390322535576798,0.0635054231514524,0.15495323248954385,0.6943,0.4098,0.007620650778174288,0.007620650778174288,1,104.837,100.924,0.0028512749560436635,195.464,6.63964,8.15612,-1.51648,10.1698,33.7429,11.104,-0.93424,1.6286,5.3429,6.9714,1.5714,0.2286,0.1429,26.6857,Stretch 4,80
C.J. Wilcox,Washington,P12,32,86.5,119.6,23.1,55.6,59.77,2.3,10.6,15.4,12.2,0.09229390681003584,0.1057347670250896,0.873,0.09587813620071685,0.18369175627240145,0.522,0.08064516129032258,0.2060931899641577,0.391,2.8,1.7,27.1,Sr,4.9257,128.704,2.7,2014,15155,78,1.49997033,0.05017921146953405,0.07437275985663082,0.0456989247311828,0.10842293906810035,0.6747,0.4215,0.00985663082437276,0.010752688172043012,0.9167,108.415,104.768,0.0026807795698924734,183.651,6.08701,5.60009,0.486916,7.91906,34.875,7.20242,0.716637,0.6875,3.0312,3.7188,2.5312,1,1,18.3438,Wing G,77
Jordan Clarkson,Missouri,SEC,35,86.8,109.7,27.3,48.1,54.58,2.9,9.3,23.3,16.8,0.13192187781835416,0.15879485292950035,0.831,0.1441368665052388,0.2882737330104776,0.5,0.026058642532020573,0.09283391402032329,0.281,0.6,1.9,41.7,Jr,4.52479,125.247,2.5,2014,15896,59,1.26882698,0.09609124433682587,0.1514658597173696,0.04804562216841293,0.13762220587223364,0.6344,0.3491,0.008143325791256428,0.008957658370382073,0.9091,106.782,103.088,0.002608771420509536,194.678,3.34317,3.73257,-0.389393,3.62059,35.0857,3.71877,-0.0981812,0.8,3.0286,3.8286,3.3714,1.0857,0.1714,17.4857,Combo G,77
Jordan McRae,Tennessee,SEC,36,80.4,115.3,28.6,50.7,56.01,2.6,10.2,17.8,14.4,0.1406517527781294,0.17838758888933487,0.788,0.1192109368058536,0.24185240416727133,0.493,0.06603771319460955,0.18867918055602728,0.35,3.3,1.4,41.4,Sr,5.15268,133.849,2.6,2014,16656,92,1.17104825,0.07632930486130195,0.1089193451391612,0.042881631944551656,0.13293305902811012,0.7008,0.3226,0.013722122222256529,0.01715265277782066,0.8,100.038,95.6809,0.003254861662140082,183.707,7.54509,5.6993,1.84579,9.951,32.3889,7.76945,2.18155,0.7222,2.8056,3.5278,2.4722,0.6944,1.0278,18.6944,Wing G,78
Adreian Payne,Michigan St.,B10,31,56.7,113.5,27.1,56.5,60.66,6.8,22.9,10.2,16.1,0.12528742832610823,0.15862078081654069,0.79,0.1540230770247569,0.28735648698648675,0.536,0.05057474170962167,0.11954029858637849,0.423,3.8,1,39,Sr,4.11945,130.155,3.7,2014,16825,95.8,0.65078975,0.08505752014800008,0.11954029858637849,0.06896555687675683,0.16781618840010828,0.7115,0.411,0.04367818602194599,0.04827588981372978,0.9048,96.6971,91.739,0.004230289787522866,170.629,5.16282,3.50668,1.65614,6.39284,28.0645,5.0434,1.34944,1.5484,5.7097,7.2581,1.3226,0.4839,0.9032,16.4194,Stretch 4,82
Joe Harris,Virginia,ACC,37,71.8,113.4,22.1,54.7,56.48,2.7,9.8,18.1,13.4,0.06848032588379957,0.10694187877744044,0.64,0.07223267250756941,0.14821769163890866,0.487,0.06754223922785711,0.1688555980696428,0.4,0.9,2.2,33.7,Sr,3.44919,122.301,3.3,2014,17280,73.8,1.75001923,0.051594766076835295,0.07598501913133926,0.02063790643073412,0.07223267250756941,0.679,0.2857,9.380866559424599e-4,0.0018761733118849199,0.5,93.7017,89.0955,0.0037936787218306647,172.192,8.39072,5.6791,2.71162,7.96411,28.8108,4.54486,3.41925,0.5946,2.3514,2.9459,2.2703,0.9459,0.2162,11.973,Combo G,78
Dwight Powell,Stanford,P12,36,80.8,101.3,26.8,47.5,52.69,7.3,17.3,20.4,19.6,0.12425008646092224,0.18080529822934202,0.687,0.14138802942104944,0.2913450303221625,0.485,0.008568971480063603,0.033418988772248054,0.256,2.8,2.4,55.7,Sr,3.02066,114.63,3.9,2014,17946,93.4,1.07691506,0.07369315472854698,0.11910870357288408,0.06769487469250246,0.1722363267492784,0.6187,0.393,0.018851737256139926,0.022279325848165367,0.8462,98.4977,93.3368,0.003491290326008234,236.615,5.40631,1.62738,3.77893,4.7505,32.4167,2.29425,2.45625,1.9444,4.9167,6.8611,3.1111,1.3056,0.8333,14.0278,Wing F,82
Josh Huestis,Stanford,P12,36,87.6,107.8,17.9,48.8,50.96,8.8,18.4,6.8,11.2,0.05055287467342053,0.08056864401076398,0.627,0.10268552668038546,0.21248005136172068,0.483,0.020537105336077093,0.06082142734145908,0.338,5.9,1,29.5,Sr,2.65382,109.507,2.4,2014,18382,62.8,1,0.05213265200696492,0.07187986867626982,0.05055287467342053,0.14060018268545085,0.7253,0.3596,0.025276437336710266,0.02606632600348246,0.9697,99.6274,94.4074,0.003388456503832698,245.778,5.54168,1.55609,3.98559,4.45536,35.1667,2.46423,1.99113,2.5278,5.6667,8.1944,1.1944,0.5833,1.9167,11.1667,PF/C,79
Markel Brown,Oklahoma St.,B12,34,86.4,118.2,22.5,54.1,59.09,3.5,12.9,16.9,11.6,0.12406338389957028,0.16153219111756129,0.768,0.11240642165397306,0.21398852122274872,0.525,0.04579520882198903,0.12073282325797106,0.379,3.1,1.6,48.3,Sr,4.74373,127.239,2.9,2014,18415,71.8,1.80007417,0.06827649315278364,0.09908417908757626,0.04412992850118943,0.11490434213517246,0.6891,0.3841,0.023313924491194415,0.025811844972393815,0.9032,99.2219,94.435,0.003519778118050056,215.685,7.09476,4.66915,2.42562,7.84265,35.3235,5.71776,2.12489,1.0588,4.2059,5.2647,2.9118,1,1.0294,17.1765,Wing G,75
Shabazz Napier,Connecticut,Amer,40,87.2,115.9,28.1,51.7,59.11,3.4,15,30.8,17.7,0.14743589743589744,0.16951566951566951,0.87,0.08974358974358974,0.20014245014245013,0.448,0.06196581196581197,0.15313390313390313,0.405,1,3.2,48,Sr,5.63514,134.239,2.4,2014,18516,83.8,1.71052637,0.04772079772079772,0.08333333333333333,0.04202279202279202,0.11752136752136752,0.5726,0.3576,0,0,NA,93.6766,89.1857,0.0034913603988603985,280.829,10.6422,6.8767,3.7655,11.1355,35.1,7.27733,3.85813,0.95,4.9,5.85,4.875,1.825,0.325,18,Scoring PG,73
Lamar Patterson,Pittsburgh,ACC,36,80.1,112.7,28.4,52.8,56.92,3.8,14.5,29.9,17.7,0.11253208443179992,0.1491902634512499,0.754,0.10400692652029993,0.21483397936979987,0.484,0.06820126329199995,0.17561825297689987,0.388,1.2,2.8,38.2,Sr,4.85819,131.398,2.5,2014,18530,80.4,1.65594391,0.07246384224774995,0.10826950547604992,0.03154308427254998,0.10656447389374993,0.6693,0.296,0.0068201263291999955,0.0068201263291999955,1,96.5636,92.8733,0.003487548324857621,209.714,10.1521,6.88828,3.26386,10.9278,32.5833,8.08272,2.84506,0.9722,3.8889,4.8611,4.2778,1.4167,0.3333,17.1111,Scoring PG,77
